instance,algorithm,run,elapsed_ns,macroitems
random_n1000_rho0.3_uncorr_seed5.pcf,rac,0,1088764,849
random_n1000_rho0.3_uncorr_seed6.pcf,hfma,0,575261,853
random_n1000_rho0.3_uncorr_seed6.pcf,rac,0,1673237,853
random_n1000_rho0.3_uncorr_seed7.pcf,hfma,0,599967,845
random_n1000_rho0.3_uncorr_seed7.pcf,rac,0,1128353,845
random_n1000_rho0.3_uncorr_seed8.pcf,hfma,0,588154,865
random_n1000_rho0.3_uncorr_seed8.pcf,rac,0,1834164,865
random_n1000_rho0.3_uncorr_seed9.pcf,hfma,0,595504,830
random_n1000_rho0.3_uncorr_seed9.pcf,rac,0,1794525,830
random_n1000_rho0.3_weakly-corr-neg_seed0.pcf,hfma,0,418787,849
random_n1000_rho0.3_weakly-corr-neg_seed0.pcf,rac,0,1081814,849
random_n1000_rho0.3_weakly-corr-neg_seed1.pcf,hfma,0,364404,832
random_n1000_rho0.3_weakly-corr-neg_seed1.pcf,rac,0,1062379,832
random_n1000_rho0.3_weakly-corr-neg_seed2.pcf,hfma,0,596178,844
random_n1000_rho0.3_weakly-corr-neg_seed2.pcf,rac,0,1821860,844
random_n1000_rho0.3_weakly-corr-neg_seed3.pcf,hfma,0,592725,829
random_n1000_rho0.3_weakly-corr-neg_seed3.pcf,rac,0,1674854,829
random_n1000_rho0.3_weakly-corr-neg_seed4.pcf,hfma,0,596500,831
random_n1000_rho0.3_weakly-corr-neg_seed4.pcf,rac,0,1800879,831
random_n1000_rho0.3_weakly-corr-neg_seed5.pcf,hfma,0,379448,837
random_n1000_rho0.3_weakly-corr-neg_seed5.pcf,rac,0,1055283,837
random_n1000_rho0.3_weakly-corr-neg_seed6.pcf,hfma,0,579791,844
random_n1000_rho0.3_weakly-corr-neg_seed6.pcf,rac,0,1705724,844
random_n1000_rho0.3_weakly-corr-neg_seed7.pcf,hfma,0,487602,827
random_n1000_rho0.3_weakly-corr-neg_seed7.pcf,rac,0,1118010,827
random_n1000_rho0.3_weakly-corr-neg_seed8.pcf,hfma,0,555859,847
random_n1000_rho0.3_weakly-corr-neg_seed8.pcf,rac,0,1623359,847
random_n1000_rho0.3_weakly-corr-neg_seed9.pcf,hfma,0,374001,833
random_n1000_rho0.3_weakly-corr-neg_seed9.pcf,rac,0,1047182,833
random_n1000_rho0.3_weakly-corr_seed0.pcf,hfma,0,565310,849
random_n1000_rho0.3_weakly-corr_seed0.pcf,rac,0,1642425,849
random_n1000_rho0.3_weakly-corr_seed1.pcf,hfma,0,354940,855
random_n1000_rho0.3_weakly-corr_seed1.pcf,rac,0,966316,855
random_n1000_rho0.3_weakly-corr_seed2.pcf,hfma,0,369343,849
random_n1000_rho0.3_weakly-corr_seed2.pcf,rac,0,1009416,849
random_n1000_rho0.3_weakly-corr_seed3.pcf,hfma,0,576460,852
random_n1000_rho0.3_weakly-corr_seed3.pcf,rac,0,1284156,852
random_n1000_rho0.3_weakly-corr_seed4.pcf,hfma,0,595180,843
random_n1000_rho0.3_weakly-corr_seed4.pcf,rac,0,1778868,843
random_n1000_rho0.3_weakly-corr_seed5.pcf,hfma,0,657734,829
random_n1000_rho0.3_weakly-corr_seed5.pcf,rac,0,1446452,829
random_n1000_rho0.3_weakly-corr_seed6.pcf,hfma,0,610665,850
random_n1000_rho0.3_weakly-corr_seed6.pcf,rac,0,1794278,850
random_n1000_rho0.3_weakly-corr_seed7.pcf,hfma,0,367126,844
random_n1000_rho0.3_weakly-corr_seed7.pcf,rac,0,1051860,844
random_n1000_rho0.3_weakly-corr_seed8.pcf,hfma,0,402730,841
random_n1000_rho0.3_weakly-corr_seed8.pcf,rac,0,1091822,841
random_n1000_rho0.3_weakly-corr_seed9.pcf,hfma,0,585386,844
random_n1000_rho0.3_weakly-corr_seed9.pcf,rac,0,1223852,844
random_n1000_rho0.6_strongly-corr-neg_seed0.pcf,hfma,0,1060418,619
random_n1000_rho0.6_strongly-corr-neg_seed0.pcf,rac,0,3702326,619
random_n1000_rho0.6_strongly-corr-neg_seed1.pcf,hfma,0,742160,617
random_n1000_rho0.6_strongly-corr-neg_seed1.pcf,rac,0,2316218,617
random_n1000_rho0.6_strongly-corr-neg_seed2.pcf,hfma,0,696295,619
random_n1000_rho0.6_strongly-corr-neg_seed2.pcf,rac,0,2473625,619
random_n1000_rho0.6_strongly-corr-neg_seed3.pcf,hfma,0,1069416,612
random_n1000_rho0.6_strongly-corr-neg_seed3.pcf,rac,0,4350045,612
random_n1000_rho0.6_strongly-corr-neg_seed4.pcf,hfma,0,2417734,621
random_n1000_rho0.6_strongly-corr-neg_seed4.pcf,rac,0,6888335,621
random_n1000_rho0.6_strongly-corr-neg_seed5.pcf,hfma,0,2220937,611
random_n1000_rho0.6_strongly-corr-neg_seed5.pcf,rac,0,5283923,611
random_n1000_rho0.6_strongly-corr-neg_seed6.pcf,hfma,0,1673744,592
random_n1000_rho0.6_strongly-corr-neg_seed6.pcf,rac,0,5935502,592
random_n1000_rho0.6_strongly-corr-neg_seed7.pcf,hfma,0,1779314,634
random_n1000_rho0.6_strongly-corr-neg_seed7.pcf,rac,0,5769779,634
random_n1000_rho0.6_strongly-corr-neg_seed8.pcf,hfma,0,2535571,620
random_n1000_rho0.6_strongly-corr-neg_seed8.pcf,rac,0,5472329,620
random_n1000_rho0.6_strongly-corr-neg_seed9.pcf,hfma,0,3345647,608
random_n1000_rho0.6_strongly-corr-neg_seed9.pcf,rac,0,9026781,608
random_n1000_rho0.6_strongly-corr_seed0.pcf,hfma,0,3183871,561
random_n1000_rho0.6_strongly-corr_seed0.pcf,rac,0,8226556,561
random_n1000_rho0.6_strongly-corr_seed1.pcf,hfma,0,3186989,544
random_n1000_rho0.6_strongly-corr_seed1.pcf,rac,0,7223509,544
random_n1000_rho0.6_strongly-corr_seed2.pcf,hfma,0,1862813,556
random_n1000_rho0.6_strongly-corr_seed2.pcf,rac,0,3274312,556
random_n1000_rho0.6_strongly-corr_seed3.pcf,hfma,0,1243276,540
random_n1000_rho0.6_strongly-corr_seed3.pcf,rac,0,3727009,540
random_n1000_rho0.6_strongly-corr_seed4.pcf,hfma,0,1086460,568
random_n1000_rho0.6_strongly-corr_seed4.pcf,rac,0,3613593,568
random_n1000_rho0.6_strongly-corr_seed5.pcf,hfma,0,1112323,561
random_n1000_rho0.6_strongly-corr_seed5.pcf,rac,0,2439110,561
random_n1000_rho0.6_strongly-corr_seed6.pcf,hfma,0,1059374,555
random_n1000_rho0.6_strongly-corr_seed6.pcf,rac,0,3606148,555
random_n1000_rho0.6_strongly-corr_seed7.pcf,hfma,0,799755,558
random_n1000_rho0.6_strongly-corr_seed7.pcf,rac,0,2474372,558
random_n1000_rho0.6_strongly-corr_seed8.pcf,hfma,0,1133468,563
random_n1000_rho0.6_strongly-corr_seed8.pcf,rac,0,2428111,563
random_n1000_rho0.6_strongly-corr_seed9.pcf,hfma,0,752332,543
random_n1000_rho0.6_strongly-corr_seed9.pcf,rac,0,2439123,543
random_n1000_rho0.6_uncorr-neg_seed0.pcf,hfma,0,1194420,711
random_n1000_rho0.6_uncorr-neg_seed0.pcf,rac,0,3909363,711
random_n1000_rho0.6_uncorr-neg_seed1.pcf,hfma,0,844736,699
random_n1000_rho0.6_uncorr-neg_seed1.pcf,rac,0,2462601,699
random_n1000_rho0.6_uncorr-neg_seed2.pcf,hfma,0,1004028,712
