instance,algorithm,run,elapsed_ns,macroitems
star_n1000_seed4.pcf,hfma,10,111752418,431
star_n1000_seed4.pcf,rac,10,3321463,431
star_n1000_seed5.pcf,hfma,0,121720491,422
star_n1000_seed5.pcf,rac,0,3900050,422
star_n1000_seed5.pcf,hfma,1,118302852,422
star_n1000_seed5.pcf,rac,1,3326435,422
star_n1000_seed5.pcf,hfma,2,111027170,422
star_n1000_seed5.pcf,rac,2,3328804,422
star_n1000_seed5.pcf,hfma,3,111610667,422
star_n1000_seed5.pcf,rac,3,3280204,422
star_n1000_seed5.pcf,hfma,4,111874027,422
star_n1000_seed5.pcf,rac,4,3282637,422
star_n1000_seed5.pcf,hfma,5,111957563,422
star_n1000_seed5.pcf,rac,5,3353223,422
star_n1000_seed5.pcf,hfma,6,112678922,422
star_n1000_seed5.pcf,rac,6,3385538,422
star_n1000_seed5.pcf,hfma,7,111959187,422
star_n1000_seed5.pcf,rac,7,3411301,422
star_n1000_seed5.pcf,hfma,8,110816002,422
star_n1000_seed5.pcf,rac,8,3411579,422
star_n1000_seed5.pcf,hfma,9,112351259,422
star_n1000_seed5.pcf,rac,9,3423084,422
star_n1000_seed5.pcf,hfma,10,111490348,422
star_n1000_seed5.pcf,rac,10,3314558,422
star_n1000_seed6.pcf,hfma,0,121874443,423
star_n1000_seed6.pcf,rac,0,3714176,423
star_n1000_seed6.pcf,hfma,1,116195417,423
star_n1000_seed6.pcf,rac,1,3374692,423
star_n1000_seed6.pcf,hfma,2,113152507,423
star_n1000_seed6.pcf,rac,2,3349502,423
star_n1000_seed6.pcf,hfma,3,114063231,423
star_n1000_seed6.pcf,rac,3,3419254,423
star_n1000_seed6.pcf,hfma,4,114617004,423
star_n1000_seed6.pcf,rac,4,3384004,423
star_n1000_seed6.pcf,hfma,5,114003505,423
star_n1000_seed6.pcf,rac,5,3444881,423
star_n1000_seed6.pcf,hfma,6,112407133,423
star_n1000_seed6.pcf,rac,6,3347601,423
star_n1000_seed6.pcf,hfma,7,116704939,423
star_n1000_seed6.pcf,rac,7,3521267,423
star_n1000_seed6.pcf,hfma,8,114798898,423
star_n1000_seed6.pcf,rac,8,3492001,423
star_n1000_seed6.pcf,hfma,9,114248923,423
star_n1000_seed6.pcf,rac,9,3483797,423
star_n1000_seed6.pcf,hfma,10,113511050,423
star_n1000_seed6.pcf,rac,10,3492719,423
star_n1000_seed7.pcf,hfma,0,119969864,420
star_n1000_seed7.pcf,rac,0,3661668,420
star_n1000_seed7.pcf,hfma,1,129604930,420
star_n1000_seed7.pcf,rac,1,3562801,420
star_n1000_seed7.pcf,hfma,2,123118313,420
star_n1000_seed7.pcf,rac,2,3545641,420
star_n1000_seed7.pcf,hfma,3,122928420,420
star_n1000_seed7.pcf,rac,3,3527824,420
star_n1000_seed7.pcf,hfma,4,126224009,420
star_n1000_seed7.pcf,rac,4,3599746,420
star_n1000_seed7.pcf,hfma,5,128336502,420
star_n1000_seed7.pcf,rac,5,3613592,420
star_n1000_seed7.pcf,hfma,6,127119856,420
star_n1000_seed7.pcf,rac,6,3542431,420
star_n1000_seed7.pcf,hfma,7,128026981,420
star_n1000_seed7.pcf,rac,7,3597573,420
star_n1000_seed7.pcf,hfma,8,126182464,420
star_n1000_seed7.pcf,rac,8,3480922,420
star_n1000_seed7.pcf,hfma,9,117447810,420
star_n1000_seed7.pcf,rac,9,3738584,420
star_n1000_seed7.pcf,hfma,10,121514012,420
star_n1000_seed7.pcf,rac,10,3604996,420
star_n1000_seed8.pcf,hfma,0,125998658,423
star_n1000_seed8.pcf,rac,0,3917026,423
star_n1000_seed8.pcf,hfma,1,122524905,423
star_n1000_seed8.pcf,rac,1,3472331,423
star_n1000_seed8.pcf,hfma,2,116323692,423
star_n1000_seed8.pcf,rac,2,3432168,423
star_n1000_seed8.pcf,hfma,3,118055674,423
star_n1000_seed8.pcf,rac,3,3549182,423
star_n1000_seed8.pcf,hfma,4,117101597,423
star_n1000_seed8.pcf,rac,4,3575716,423
star_n1000_seed8.pcf,hfma,5,120010070,423
star_n1000_seed8.pcf,rac,5,3572904,423
star_n1000_seed8.pcf,hfma,6,125592083,423
star_n1000_seed8.pcf,rac,6,3682924,423
star_n1000_seed8.pcf,hfma,7,122061988,423
star_n1000_seed8.pcf,rac,7,3614711,423
star_n1000_seed8.pcf,hfma,8,121935063,423
star_n1000_seed8.pcf,rac,8,3427417,423
star_n1000_seed8.pcf,hfma,9,114503448,423
star_n1000_seed8.pcf,rac,9,3414792,423
star_n1000_seed8.pcf,hfma,10,113604939,423
star_n1000_seed8.pcf,rac,10,3477820,423
star_n1000_seed9.pcf,hfma,0,121145897,428
star_n1000_seed9.pcf,rac,0,3884016,428
star_n1000_seed9.pcf,hfma,1,118817065,428
star_n1000_seed9.pcf,rac,1,3427074,428
star_n1000_seed9.pcf,hfma,2,113799418,428
star_n1000_seed9.pcf,rac,2,3469971,428
star_n1000_seed9.pcf,hfma,3,114900750,428
star_n1000_seed9.pcf,rac,3,4355325,428
star_n1000_seed9.pcf,hfma,4,117631526,428
star_n1000_seed9.pcf,rac,4,3409999,428
star_n1000_seed9.pcf,hfma,5,112373654,428
star_n1000_seed9.pcf,rac,5,3409555,428
star_n1000_seed9.pcf,hfma,6,115828076,428
star_n1000_seed9.pcf,rac,6,3576021,428
star_n1000_seed9.pcf,hfma,7,114978001,428
star_n1000_seed9.pcf,rac,7,3514081,428
star_n1000_seed9.pcf,hfma,8,114124929,428
star_n1000_seed9.pcf,rac,8,3493519,428
star_n1000_seed9.pcf,hfma,9,113405105,428
star_n1000_seed9.pcf,rac,9,3409498,428
star_n1000_seed9.pcf,hfma,10,113672094,428
star_n1000_seed9.pcf,rac,10,3437931,428
star_n100_seed0.pcf,hfma,0,1441805,47
star_n100_seed0.pcf,rac,0,547803,47
star_n100_seed0.pcf,hfma,1,1351345,47
star_n100_seed0.pcf,rac,1,499839,47
star_n100_seed0.pcf,hfma,2,1332334,47
star_n100_seed0.pcf,rac,2,482458,47
star_n100_seed0.pcf,hfma,3,1411214,47
star_n100_seed0.pcf,rac,3,334399,47
star_n100_seed0.pcf,hfma,4,926779,47
star_n100_seed0.pcf,rac,4,324366,47
star_n100_seed0.pcf,hfma,5,930460,47
star_n100_seed0.pcf,rac,5,336787,47
star_n100_seed0.pcf,hfma,6,899639,47
star_n100_seed0.pcf,rac,6,349494,47
star_n100_seed0.pcf,hfma,7,907818,47
star_n100_seed0.pcf,rac,7,315020,47
star_n100_seed0.pcf,hfma,8,889296,47
star_n100_seed0.pcf,rac,8,314720,47
star_n100_seed0.pcf,hfma,9,883810,47
star_n100_seed0.pcf,rac,9,315521,47
star_n100_seed0.pcf,hfma,10,910270,47
star_n100_seed0.pcf,rac,10,325523,47
star_n100_seed1.pcf,hfma,0,2061971,50
star_n100_seed1.pcf,rac,0,732992,50
star_n100_seed1.pcf,hfma,1,1442275,50
star_n100_seed1.pcf,rac,1,468138,50
star_n100_seed1.pcf,hfma,2,1188821,50
star_n100_seed1.pcf,rac,2,390246,50
star_n100_seed1.pcf,hfma,3,1040272,50
star_n100_seed1.pcf,rac,3,342968,50
star_n100_seed1.pcf,hfma,4,913622,50
star_n100_seed1.pcf,rac,4,321336,50
star_n100_seed1.pcf,hfma,5,897136,50
star_n100_seed1.pcf,rac,5,322346,50
star_n100_seed1.pcf,hfma,6,885689,50
star_n100_seed1.pcf,rac,6,317606,50
star_n100_seed1.pcf,hfma,7,872754,50
star_n100_seed1.pcf,rac,7,315417,50
star_n100_seed1.pcf,hfma,8,885990,50
star_n100_seed1.pcf,rac,8,317436,50
star_n100_seed1.pcf,hfma,9,886767,50
star_n100_seed1.pcf,rac,9,316997,50
star_n100_seed1.pcf,hfma,10,891132,50
star_n100_seed1.pcf,rac,10,323774,50
star_n100_seed2.pcf,hfma,0,1444026,47
star_n100_seed2.pcf,rac,0,541851,47
star_n100_seed2.pcf,hfma,1,1362398,47
star_n100_seed2.pcf,rac,1,499650,47
star_n100_seed2.pcf,hfma,2,1256961,47
star_n100_seed2.pcf,rac,2,329096,47
star_n100_seed2.pcf,hfma,3,902509,47
star_n100_seed2.pcf,rac,3,332020,47
star_n100_seed2.pcf,hfma,4,918974,47
star_n100_seed2.pcf,rac,4,326967,47
star_n100_seed2.pcf,hfma,5,925050,47
star_n100_seed2.pcf,rac,5,327656,47
star_n100_seed2.pcf,hfma,6,890385,47
star_n100_seed2.pcf,rac,6,318772,47
star_n100_seed2.pcf,hfma,7,896899,47
star_n100_seed2.pcf,rac,7,319404,47
star_n100_seed2.pcf,hfma,8,886863,47
star_n100_seed2.pcf,rac,8,319212,47
star_n100_seed2.pcf,hfma,9,896104,47
star_n100_seed2.pcf,rac,9,346759,47
star_n100_seed2.pcf,hfma,10,900082,47
star_n100_seed2.pcf,rac,10,319011,47
star_n100_seed3.pcf,hfma,0,1437006,50
star_n100_seed3.pcf,rac,0,544847,50
star_n100_seed3.pcf,hfma,1,1351111,50
star_n100_seed3.pcf,rac,1,496807,50
star_n100_seed3.pcf,hfma,2,1314674,50
star_n100_seed3.pcf,rac,2,490221,50
star_n100_seed3.pcf,hfma,3,1320875,50
star_n100_seed3.pcf,rac,3,490227,50
star_n100_seed3.pcf,hfma,4,1197333,50
star_n100_seed3.pcf,rac,4,338361,50
