instance,algorithm,run,elapsed_ns,macroitems
path_n200_seed1.pcf,dhfma,4,174998,108
path_n200_seed2.pcf,hfma,0,203272,110
path_n200_seed2.pcf,dhfma,0,202222,110
path_n200_seed2.pcf,hfma,1,174245,110
path_n200_seed2.pcf,dhfma,1,197971,110
path_n200_seed2.pcf,hfma,2,117911,110
path_n200_seed2.pcf,dhfma,2,118911,110
path_n200_seed2.pcf,hfma,3,105025,110
path_n200_seed2.pcf,dhfma,3,110233,110
path_n200_seed2.pcf,hfma,4,100566,110
path_n200_seed2.pcf,dhfma,4,106834,110
path_n500_seed0.pcf,hfma,0,297649,275
path_n500_seed0.pcf,dhfma,0,312091,275
path_n500_seed0.pcf,hfma,1,269044,275
path_n500_seed0.pcf,dhfma,1,295973,275
path_n500_seed0.pcf,hfma,2,276618,275
path_n500_seed0.pcf,dhfma,2,282596,275
path_n500_seed0.pcf,hfma,3,267835,275
path_n500_seed0.pcf,dhfma,3,290973,275
path_n500_seed0.pcf,hfma,4,277125,275
path_n500_seed0.pcf,dhfma,4,283920,275
path_n500_seed1.pcf,hfma,0,480532,263
path_n500_seed1.pcf,dhfma,0,502336,263
path_n500_seed1.pcf,hfma,1,433699,263
path_n500_seed1.pcf,dhfma,1,464793,263
path_n500_seed1.pcf,hfma,2,417550,263
path_n500_seed1.pcf,dhfma,2,458999,263
path_n500_seed1.pcf,hfma,3,414684,263
path_n500_seed1.pcf,dhfma,3,481670,263
path_n500_seed1.pcf,hfma,4,411879,263
path_n500_seed1.pcf,dhfma,4,451882,263
path_n500_seed2.pcf,hfma,0,312343,263
path_n500_seed2.pcf,dhfma,0,314810,263
path_n500_seed2.pcf,hfma,1,293654,263
path_n500_seed2.pcf,dhfma,1,297405,263
path_n500_seed2.pcf,hfma,2,292968,263
path_n500_seed2.pcf,dhfma,2,281982,263
path_n500_seed2.pcf,hfma,3,287867,263
path_n500_seed2.pcf,dhfma,3,297351,263
path_n500_seed2.pcf,hfma,4,277750,263
path_n500_seed2.pcf,dhfma,4,293424,263
