instance,algorithm,run,elapsed_ns,macroitems
random_n1000_rho0.3_strongly-corr_seed1.pcf,hfma,0,523000,606
random_n1000_rho0.3_strongly-corr_seed1.pcf,dhfma,0,591110,606
random_n1000_rho0.3_strongly-corr_seed1.pcf,hfma,1,442525,606
random_n1000_rho0.3_strongly-corr_seed1.pcf,dhfma,1,559300,606
random_n1000_rho0.3_strongly-corr_seed1.pcf,hfma,2,439368,606
random_n1000_rho0.3_strongly-corr_seed1.pcf,dhfma,2,492627,606
random_n1000_rho0.3_strongly-corr_seed2.pcf,hfma,0,514048,608
random_n1000_rho0.3_strongly-corr_seed2.pcf,dhfma,0,607126,608
random_n1000_rho0.3_strongly-corr_seed2.pcf,hfma,1,467453,608
random_n1000_rho0.3_strongly-corr_seed2.pcf,dhfma,1,552995,608
random_n1000_rho0.3_strongly-corr_seed2.pcf,hfma,2,449621,608
random_n1000_rho0.3_strongly-corr_seed2.pcf,dhfma,2,543219,608
random_n1000_rho0.3_strongly-corr_seed3.pcf,hfma,0,597095,630
random_n1000_rho0.3_strongly-corr_seed3.pcf,dhfma,0,702712,630
random_n1000_rho0.3_strongly-corr_seed3.pcf,hfma,1,511631,630
random_n1000_rho0.3_strongly-corr_seed3.pcf,dhfma,1,661373,630
random_n1000_rho0.3_strongly-corr_seed3.pcf,hfma,2,568672,630
random_n1000_rho0.3_strongly-corr_seed3.pcf,dhfma,2,745092,630
random_n1000_rho0.3_strongly-corr_seed4.pcf,hfma,0,437243,593
random_n1000_rho0.3_strongly-corr_seed4.pcf,dhfma,0,600424,593
random_n1000_rho0.3_strongly-corr_seed4.pcf,hfma,1,536027,593
random_n1000_rho0.3_strongly-corr_seed4.pcf,dhfma,1,615190,593
random_n1000_rho0.3_strongly-corr_seed4.pcf,hfma,2,650169,593
random_n1000_rho0.3_strongly-corr_seed4.pcf,dhfma,2,725928,593
random_n1000_rho0.3_strongly-corr_seed5.pcf,hfma,0,869535,601
random_n1000_rho0.3_strongly-corr_seed5.pcf,dhfma,0,853098,601
random_n1000_rho0.3_strongly-corr_seed5.pcf,hfma,1,643415,601
random_n1000_rho0.3_strongly-corr_seed5.pcf,dhfma,1,718327,601
random_n1000_rho0.3_strongly-corr_seed5.pcf,hfma,2,552404,601
random_n1000_rho0.3_strongly-corr_seed5.pcf,dhfma,2,618975,601
random_n1000_rho0.3_strongly-corr_seed6.pcf,hfma,0,977870,596
random_n1000_rho0.3_strongly-corr_seed6.pcf,dhfma,0,1193441,596
random_n1000_rho0.3_strongly-corr_seed6.pcf,hfma,1,971896,596
random_n1000_rho0.3_strongly-corr_seed6.pcf,dhfma,1,1258826,596
random_n1000_rho0.3_strongly-corr_seed6.pcf,hfma,2,1129009,596
random_n1000_rho0.3_strongly-corr_seed6.pcf,dhfma,2,1207191,596
random_n1000_rho0.3_strongly-corr_seed7.pcf,hfma,0,852462,600
random_n1000_rho0.3_strongly-corr_seed7.pcf,dhfma,0,1044091,600
random_n1000_rho0.3_strongly-corr_seed7.pcf,hfma,1,913581,600
random_n1000_rho0.3_strongly-corr_seed7.pcf,dhfma,1,1325387,600
random_n1000_rho0.3_strongly-corr_seed7.pcf,hfma,2,1200259,600
random_n1000_rho0.3_strongly-corr_seed7.pcf,dhfma,2,1499384,600
random_n1000_rho0.3_strongly-corr_seed8.pcf,hfma,0,2010562,612
random_n1000_rho0.3_strongly-corr_seed8.pcf,dhfma,0,2087670,612
random_n1000_rho0.3_strongly-corr_seed8.pcf,hfma,1,1635680,612
random_n1000_rho0.3_strongly-corr_seed8.pcf,dhfma,1,1905452,612
random_n1000_rho0.3_strongly-corr_seed8.pcf,hfma,2,1128658,612
random_n1000_rho0.3_strongly-corr_seed8.pcf,dhfma,2,1299538,612
random_n1000_rho0.3_strongly-corr_seed9.pcf,hfma,0,1331435,601
random_n1000_rho0.3_strongly-corr_seed9.pcf,dhfma,0,1608995,601
random_n1000_rho0.3_strongly-corr_seed9.pcf,hfma,1,1268463,601
random_n1000_rho0.3_strongly-corr_seed9.pcf,dhfma,1,1538864,601
random_n1000_rho0.3_strongly-corr_seed9.pcf,hfma,2,1189221,601
random_n1000_rho0.3_strongly-corr_seed9.pcf,dhfma,2,1144491,601
random_n1000_rho0.3_uncorr-neg_seed0.pcf,hfma,0,1693997,851
random_n1000_rho0.3_uncorr-neg_seed0.pcf,dhfma,0,1570829,851
random_n1000_rho0.3_uncorr-neg_seed0.pcf,hfma,1,1228616,851
random_n1000_rho0.3_uncorr-neg_seed0.pcf,dhfma,1,1613361,851
random_n1000_rho0.3_uncorr-neg_seed0.pcf,hfma,2,1469524,851
random_n1000_rho0.3_uncorr-neg_seed0.pcf,dhfma,2,1739103,851
random_n1000_rho0.3_uncorr-neg_seed1.pcf,hfma,0,1404204,864
random_n1000_rho0.3_uncorr-neg_seed1.pcf,dhfma,0,1710232,864
random_n1000_rho0.3_uncorr-neg_seed1.pcf,hfma,1,1287885,864
random_n1000_rho0.3_uncorr-neg_seed1.pcf,dhfma,1,987508,864
random_n1000_rho0.3_uncorr-neg_seed1.pcf,hfma,2,332010,864
random_n1000_rho0.3_uncorr-neg_seed1.pcf,dhfma,2,395786,864
random_n1000_rho0.3_uncorr-neg_seed2.pcf,hfma,0,1208057,844
random_n1000_rho0.3_uncorr-neg_seed2.pcf,dhfma,0,1779502,844
random_n1000_rho0.3_uncorr-neg_seed2.pcf,hfma,1,1469818,844
random_n1000_rho0.3_uncorr-neg_seed2.pcf,dhfma,1,1684893,844
random_n1000_rho0.3_uncorr-neg_seed2.pcf,hfma,2,1372867,844
random_n1000_rho0.3_uncorr-neg_seed2.pcf,dhfma,2,1750614,844
random_n1000_rho0.3_uncorr-neg_seed3.pcf,hfma,0,1477496,864
random_n1000_rho0.3_uncorr-neg_seed3.pcf,dhfma,0,1775500,864
random_n1000_rho0.3_uncorr-neg_seed3.pcf,hfma,1,1369831,864
random_n1000_rho0.3_uncorr-neg_seed3.pcf,dhfma,1,1683702,864
random_n1000_rho0.3_uncorr-neg_seed3.pcf,hfma,2,1197459,864
random_n1000_rho0.3_uncorr-neg_seed3.pcf,dhfma,2,1265097,864
random_n1000_rho0.3_uncorr-neg_seed4.pcf,hfma,0,1381119,844
random_n1000_rho0.3_uncorr-neg_seed4.pcf,dhfma,0,1626607,844
random_n1000_rho0.3_uncorr-neg_seed4.pcf,hfma,1,1423381,844
random_n1000_rho0.3_uncorr-neg_seed4.pcf,dhfma,1,1631396,844
random_n1000_rho0.3_uncorr-neg_seed4.pcf,hfma,2,1437224,844
random_n1000_rho0.3_uncorr-neg_seed4.pcf,dhfma,2,1704334,844
random_n1000_rho0.3_uncorr-neg_seed5.pcf,hfma,0,1699716,854
random_n1000_rho0.3_uncorr-neg_seed5.pcf,dhfma,0,1889307,854
random_n1000_rho0.3_uncorr-neg_seed5.pcf,hfma,1,1686443,854
random_n1000_rho0.3_uncorr-neg_seed5.pcf,dhfma,1,1912457,854
random_n1000_rho0.3_uncorr-neg_seed5.pcf,hfma,2,1604497,854
random_n1000_rho0.3_uncorr-neg_seed5.pcf,dhfma,2,1927163,854
random_n1000_rho0.3_uncorr-neg_seed6.pcf,hfma,0,1920933,842
random_n1000_rho0.3_uncorr-neg_seed6.pcf,dhfma,0,2091336,842
random_n1000_rho0.3_uncorr-neg_seed6.pcf,hfma,1,1794340,842
random_n1000_rho0.3_uncorr-neg_seed6.pcf,dhfma,1,1754220,842
random_n1000_rho0.3_uncorr-neg_seed6.pcf,hfma,2,1477632,842
random_n1000_rho0.3_uncorr-neg_seed6.pcf,dhfma,2,1774386,842
random_n1000_rho0.3_uncorr-neg_seed7.pcf,hfma,0,1637006,838
random_n1000_rho0.3_uncorr-neg_seed7.pcf,dhfma,0,1807124,838
random_n1000_rho0.3_uncorr-neg_seed7.pcf,hfma,1,1474161,838
random_n1000_rho0.3_uncorr-neg_seed7.pcf,dhfma,1,1754492,838
random_n1000_rho0.3_uncorr-neg_seed7.pcf,hfma,2,1567443,838
random_n1000_rho0.3_uncorr-neg_seed7.pcf,dhfma,2,1964945,838
random_n1000_rho0.3_uncorr-neg_seed8.pcf,hfma,0,1500104,843
random_n1000_rho0.3_uncorr-neg_seed8.pcf,dhfma,0,1667826,843
random_n1000_rho0.3_uncorr-neg_seed8.pcf,hfma,1,1311757,843
random_n1000_rho0.3_uncorr-neg_seed8.pcf,dhfma,1,1502381,843
random_n1000_rho0.3_uncorr-neg_seed8.pcf,hfma,2,1274634,843
random_n1000_rho0.3_uncorr-neg_seed8.pcf,dhfma,2,1481143,843
random_n1000_rho0.3_uncorr-neg_seed9.pcf,hfma,0,1986676,837
random_n1000_rho0.3_uncorr-neg_seed9.pcf,dhfma,0,1970411,837
random_n1000_rho0.3_uncorr-neg_seed9.pcf,hfma,1,1578175,837
random_n1000_rho0.3_uncorr-neg_seed9.pcf,dhfma,1,2131547,837
random_n1000_rho0.3_uncorr-neg_seed9.pcf,hfma,2,1589725,837
random_n1000_rho0.3_uncorr-neg_seed9.pcf,dhfma,2,1878752,837
random_n1000_rho0.3_uncorr_seed0.pcf,hfma,0,1829481,855
random_n1000_rho0.3_uncorr_seed0.pcf,dhfma,0,1981812,855
random_n1000_rho0.3_uncorr_seed0.pcf,hfma,1,1547506,855
random_n1000_rho0.3_uncorr_seed0.pcf,dhfma,1,1229236,855
random_n1000_rho0.3_uncorr_seed0.pcf,hfma,2,1085139,855
random_n1000_rho0.3_uncorr_seed0.pcf,dhfma,2,1431587,855
random_n1000_rho0.3_uncorr_seed1.pcf,hfma,0,1109799,863
random_n1000_rho0.3_uncorr_seed1.pcf,dhfma,0,1294444,863
random_n1000_rho0.3_uncorr_seed1.pcf,hfma,1,1246876,863
random_n1000_rho0.3_uncorr_seed1.pcf,dhfma,1,1541033,863
random_n1000_rho0.3_uncorr_seed1.pcf,hfma,2,611749,863
random_n1000_rho0.3_uncorr_seed1.pcf,dhfma,2,356515,863
random_n1000_rho0.3_uncorr_seed2.pcf,hfma,0,1681486,846
random_n1000_rho0.3_uncorr_seed2.pcf,dhfma,0,1551925,846
random_n1000_rho0.3_uncorr_seed2.pcf,hfma,1,1130063,846
random_n1000_rho0.3_uncorr_seed2.pcf,dhfma,1,1705071,846
random_n1000_rho0.3_uncorr_seed2.pcf,hfma,2,1374388,846
random_n1000_rho0.3_uncorr_seed2.pcf,dhfma,2,1653075,846
random_n1000_rho0.3_uncorr_seed3.pcf,hfma,0,1705142,852
random_n1000_rho0.3_uncorr_seed3.pcf,dhfma,0,1737649,852
random_n1000_rho0.3_uncorr_seed3.pcf,hfma,1,1122403,852
random_n1000_rho0.3_uncorr_seed3.pcf,dhfma,1,1194127,852
random_n1000_rho0.3_uncorr_seed3.pcf,hfma,2,836164,852
random_n1000_rho0.3_uncorr_seed3.pcf,dhfma,2,932477,852
random_n1000_rho0.3_uncorr_seed4.pcf,hfma,0,648537,833
