instance,algorithm,run,elapsed_ns,macroitems
binary_n200_seed1.pcf,hfma,2,390886,80
binary_n200_seed1.pcf,dhfma,2,409794,80
binary_n200_seed1.pcf,hfma,3,393325,80
binary_n200_seed1.pcf,dhfma,3,403171,80
binary_n200_seed1.pcf,hfma,4,393470,80
binary_n200_seed1.pcf,dhfma,4,401772,80
binary_n200_seed2.pcf,hfma,0,429859,88
binary_n200_seed2.pcf,dhfma,0,430225,88
binary_n200_seed2.pcf,hfma,1,383723,88
binary_n200_seed2.pcf,dhfma,1,429912,88
binary_n200_seed2.pcf,hfma,2,381621,88
binary_n200_seed2.pcf,dhfma,2,419641,88
binary_n200_seed2.pcf,hfma,3,367927,88
binary_n200_seed2.pcf,dhfma,3,423536,88
binary_n200_seed2.pcf,hfma,4,366013,88
binary_n200_seed2.pcf,dhfma,4,416084,88
binary_n500_seed0.pcf,hfma,0,1017185,206
binary_n500_seed0.pcf,dhfma,0,822283,206
binary_n500_seed0.pcf,hfma,1,746737,206
binary_n500_seed0.pcf,dhfma,1,793599,206
binary_n500_seed0.pcf,hfma,2,745447,206
binary_n500_seed0.pcf,dhfma,2,811004,206
binary_n500_seed0.pcf,hfma,3,753724,206
binary_n500_seed0.pcf,dhfma,3,809069,206
binary_n500_seed0.pcf,hfma,4,747245,206
binary_n500_seed0.pcf,dhfma,4,810526,206
binary_n500_seed1.pcf,hfma,0,1238266,207
binary_n500_seed1.pcf,dhfma,0,1226048,207
binary_n500_seed1.pcf,hfma,1,1155540,207
binary_n500_seed1.pcf,dhfma,1,1186525,207
binary_n500_seed1.pcf,hfma,2,1152580,207
binary_n500_seed1.pcf,dhfma,2,1238812,207
binary_n500_seed1.pcf,hfma,3,790456,207
binary_n500_seed1.pcf,dhfma,3,784899,207
binary_n500_seed1.pcf,hfma,4,755172,207
binary_n500_seed1.pcf,dhfma,4,778858,207
binary_n500_seed2.pcf,hfma,0,810999,202
binary_n500_seed2.pcf,dhfma,0,834205,202
binary_n500_seed2.pcf,hfma,1,822826,202
binary_n500_seed2.pcf,dhfma,1,837540,202
binary_n500_seed2.pcf,hfma,2,799624,202
binary_n500_seed2.pcf,dhfma,2,806469,202
binary_n500_seed2.pcf,hfma,3,785462,202
binary_n500_seed2.pcf,dhfma,3,831831,202
binary_n500_seed2.pcf,hfma,4,752450,202
binary_n500_seed2.pcf,dhfma,4,819085,202
