campaign_id,instance,algorithm,repetition,order,elapsed_ns,n_layers,n_breakpoints,sequence_hash,peak_rss_kib,git_commit,timestamp_utc,n_nodes,n_arcs,n_components,rac_clusters,rac_joins,rac_internalizations,rac_envelope_sum_calls,rac_envelope_max_calls,rac_hull_calls,rac_lines_scanned,rac_line_comparisons,rac_rational_comparisons,rac_pieces_stored,rac_topdown_events,rac_topdown_scans,rac_expanded_vertices,rac_expanded_edges,rac_rounds,rac_max_cluster_depth,rac_estimated_bytes
campaign_d_binary,binary_n1000_anti-correlated_seed0.pcf,dfma,0,0,49540768,493,492,998361602626893447,12640,23f703aa3bc9,2026-08-28T16:57:06Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_binary,binary_n1000_anti-correlated_seed0.pcf,dfma,1,0,42856363,493,492,998361602626893447,12640,23f703aa3bc9,2026-08-28T16:57:06Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_binary,binary_n1000_anti-correlated_seed0.pcf,dfma,2,0,47584816,493,492,998361602626893447,12640,23f703aa3bc9,2026-08-28T16:57:06Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_binary,binary_n1000_anti-correlated_seed1.pcf,dfma,0,0,46861313,507,506,13275381362886686907,12640,23f703aa3bc9,2026-08-28T16:57:06Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_binary,binary_n1000_anti-correlated_seed1.pcf,dfma,1,0,46347474,507,506,13275381362886686907,12640,23f703aa3bc9,2026-08-28T16:57:06Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_binary,binary_n1000_anti-correlated_seed1.pcf,dfma,2,0,45466236,507,506,13275381362886686907,12640,23f703aa3bc9,2026-08-28T16:57:06Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_binary,binary_n1000_anti-correlated_seed2.pcf,dfma,0,0,48217609,509,508,3295823888343287083,12640,23f703aa3bc9,2026-08-28T16:57:06Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_binary,binary_n1000_anti-correlated_seed2.pcf,dfma,1,0,48056055,509,508,3295823888343287083,12640,23f703aa3bc9,2026-08-28T16:57:06Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_binary,binary_n1000_anti-correlated_seed2.pcf,dfma,2,0,48575708,509,508,3295823888343287083,12640,23f703aa3bc9,2026-08-28T16:57:06Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_binary,binary_n1000_anti-correlated_seed3.pcf,dfma,0,0,46197326,472,471,6688276399887907186,12640,23f703aa3bc9,2026-08-28T16:57:06Z,1000,999,1,,,,,,,,,,,,,,,,,
