campaign_id,instance,algorithm,repetition,order,elapsed_ns,n_layers,n_breakpoints,sequence_hash,peak_rss_kib,git_commit,timestamp_utc,n_nodes,n_arcs,n_components,rac_clusters,rac_joins,rac_internalizations,rac_envelope_sum_calls,rac_envelope_max_calls,rac_hull_calls,rac_lines_scanned,rac_line_comparisons,rac_rational_comparisons,rac_pieces_stored,rac_topdown_events,rac_topdown_scans,rac_expanded_vertices,rac_expanded_edges,rac_rounds,rac_max_cluster_depth,rac_estimated_bytes
campaign_d_star,star_n1000_anti-correlated_seed0.pcf,pac,0,0,4857182,519,518,9651045922716511956,12480,bd9d01a0c917,2026-08-31T09:03:26Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_star,star_n1000_anti-correlated_seed0.pcf,pac,1,0,4478854,519,518,9651045922716511956,12480,bd9d01a0c917,2026-08-31T09:03:26Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_star,star_n1000_anti-correlated_seed0.pcf,pac,2,0,4436110,519,518,9651045922716511956,12480,bd9d01a0c917,2026-08-31T09:03:26Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_star,star_n1000_anti-correlated_seed1.pcf,pac,0,0,4403416,495,494,16721042962987245241,12480,bd9d01a0c917,2026-08-31T09:03:26Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_star,star_n1000_anti-correlated_seed1.pcf,pac,1,0,4311275,495,494,16721042962987245241,12480,bd9d01a0c917,2026-08-31T09:03:26Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_star,star_n1000_anti-correlated_seed1.pcf,pac,2,0,4287859,495,494,16721042962987245241,12480,bd9d01a0c917,2026-08-31T09:03:26Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_star,star_n1000_anti-correlated_seed2.pcf,pac,0,0,4361679,505,504,12691005853864238009,12480,bd9d01a0c917,2026-08-31T09:03:26Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_star,star_n1000_anti-correlated_seed2.pcf,pac,1,0,4299890,505,504,12691005853864238009,12480,bd9d01a0c917,2026-08-31T09:03:26Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_star,star_n1000_anti-correlated_seed2.pcf,pac,2,0,4346804,505,504,12691005853864238009,12480,bd9d01a0c917,2026-08-31T09:03:26Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_star,star_n1000_anti-correlated_seed3.pcf,pac,0,0,4363718,461,460,6388620216154664326,12480,bd9d01a0c917,2026-08-31T09:03:26Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_star,star_n1000_anti-correlated_seed3.pcf,pac,1,0,4312903,461,460,6388620216154664326,12480,bd9d01a0c917,2026-08-31T09:03:26Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_star,star_n1000_anti-correlated_seed3.pcf,pac,2,0,4416885,461,460,6388620216154664326,12480,bd9d01a0c917,2026-08-31T09:03:26Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_star,star_n1000_anti-correlated_seed4.pcf,pac,0,0,4573416,503,502,9155766347877564258,12480,bd9d01a0c917,2026-08-31T09:03:26Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_star,star_n1000_anti-correlated_seed4.pcf,pac,1,0,4465511,503,502,9155766347877564258,12480,bd9d01a0c917,2026-08-31T09:03:26Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_star,star_n1000_anti-correlated_seed4.pcf,pac,2,0,4495937,503,502,9155766347877564258,12480,bd9d01a0c917,2026-08-31T09:03:26Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_star,star_n1000_anti-correlated_seed5.pcf,pac,0,0,4371234,510,509,6285448256101686479,12480,bd9d01a0c917,2026-08-31T09:03:26Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_star,star_n1000_anti-correlated_seed5.pcf,pac,1,0,4260565,510,509,6285448256101686479,12480,bd9d01a0c917,2026-08-31T09:03:26Z,1000,999,1,,,,,,,,,,,,,,,,,
campaign_d_star,star_n1000_anti-correlated_seed5.pcf,pac,2,0,4248516,510,509,6285448256101686479,12480,bd9d01a0c917,2026-08-31T09:03:26Z,1000,999,1,,,,,,,,,,,,,,,,,
